split,class,image,label_source,confidence,x_center,y_center,width,height,source
test,cctv_camera,data\yolo_sws405\images\test\cctv_camera_00001_indoor_dome_cctv_camera_Image_87.jpg,model_pseudo,0.9814,0.502619,0.501286,0.772686,0.849401,data\raw\cctv_cameras\indoor_dome_cctv_camera_Image_87.jpg
test,router,data\yolo_sws405\images\test\router_00002_home_wifi_router_with_antennas_Image_68.jpg,model_pseudo,0.9596,0.501530,0.478092,0.755915,0.827376,data\raw\routers\home_wifi_router_with_antennas_Image_68.jpg
test,cctv_camera,data\yolo_sws405\images\test\cctv_camera_00003_indoor_dome_cctv_camera_Image_42.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\cctv_cameras\indoor_dome_cctv_camera_Image_42.jpg
test,cctv_camera,data\yolo_sws405\images\test\cctv_camera_00004_outdoor_bullet_security_camera_mounted_Image_4.jpg,model_pseudo,0.9609,0.442162,0.482698,0.603135,0.498519,data\raw\cctv_cameras\outdoor_bullet_security_camera_mounted_Image_4.png
test,cctv_camera,data\yolo_sws405\images\test\cctv_camera_00005_indoor_dome_cctv_camera_Image_17.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\cctv_cameras\indoor_dome_cctv_camera_Image_17.jpg
test,router,data\yolo_sws405\images\test\router_00006_Image_7.jpg,model_pseudo,0.9541,0.683769,0.476776,0.560983,0.846377,data\raw\routers\Image_7.jpg
test,desktop_pc,data\yolo_sws405\images\test\desktop_pc_00007_office_desktop_pc_tower_and_monitor_Image_85.jpg,model_pseudo,0.4694,0.313148,0.475353,0.047954,0.072311,data\raw\desktop_pcs\office_desktop_pc_tower_and_monitor_Image_85.jpg
test,cctv_camera,data\yolo_sws405\images\test\cctv_camera_00008_indoor_dome_cctv_camera_Image_107.jpg,model_pseudo,0.9487,0.498117,0.493174,0.994363,0.936561,data\raw\cctv_cameras\indoor_dome_cctv_camera_Image_107.jpg
test,router,data\yolo_sws405\images\test\router_00009_Image_109.jpg,model_pseudo,0.9587,0.526655,0.384807,0.659448,0.644870,data\raw\routers\Image_109.png
test,router,data\yolo_sws405\images\test\router_00010_Image_15.jpg,model_pseudo,0.6060,0.427775,0.500000,0.844931,1.000000,data\raw\routers\Image_15.jpg
test,router,data\yolo_sws405\images\test\router_00011_Image_31.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\routers\Image_31.jpg
test,router,data\yolo_sws405\images\test\router_00012_home_wifi_router_with_antennas_Image_36.jpg,model_pseudo,0.9545,0.397545,0.737059,0.207572,0.203887,data\raw\routers\home_wifi_router_with_antennas_Image_36.jpg
test,desktop_pc,data\yolo_sws405\images\test\desktop_pc_00013_office_desktop_pc_tower_and_monitor_Image_4.jpg,model_pseudo,0.9035,0.467986,0.432820,0.921890,0.582105,data\raw\desktop_pcs\office_desktop_pc_tower_and_monitor_Image_4.jpg
test,smart_board,data\yolo_sws405\images\test\smart_board_00014_Promethean_interactive_display_classroom_Image_30.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\smart_boards\Promethean_interactive_display_classroom_Image_30.png
test,cctv_camera,data\yolo_sws405\images\test\cctv_camera_00015_outdoor_bullet_security_camera_mounted_Image_82.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\cctv_cameras\outdoor_bullet_security_camera_mounted_Image_82.jpg
test,router,data\yolo_sws405\images\test\router_00016_home_wifi_router_with_antennas_Image_47.jpg,model_pseudo,0.9419,0.479321,0.478437,0.912670,0.956874,data\raw\routers\home_wifi_router_with_antennas_Image_47.jpg
test,cctv_camera,data\yolo_sws405\images\test\cctv_camera_00017_indoor_dome_cctv_camera_Image_41.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\cctv_cameras\indoor_dome_cctv_camera_Image_41.jpg
test,desktop_pc,data\yolo_sws405\images\test\desktop_pc_00018_office_desktop_pc_tower_and_monitor_Image_107.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\desktop_pcs\office_desktop_pc_tower_and_monitor_Image_107.jpg
test,desktop_pc,data\yolo_sws405\images\test\desktop_pc_00019_computer_lab_desktop_computers_Image_71.jpg,model_pseudo,0.9670,0.583047,0.350529,0.205271,0.331460,data\raw\desktop_pcs\computer_lab_desktop_computers_Image_71.jpg
test,cctv_camera,data\yolo_sws405\images\test\cctv_camera_00020_outdoor_bullet_security_camera_mounted_Image_57.jpg,model_pseudo,0.9770,0.503924,0.504391,0.988610,0.695346,data\raw\cctv_cameras\outdoor_bullet_security_camera_mounted_Image_57.jpg
test,router,data\yolo_sws405\images\test\router_00021_home_wifi_router_with_antennas_Image_83.jpg,model_pseudo,0.9414,0.494993,0.509549,0.737838,0.859642,data\raw\routers\home_wifi_router_with_antennas_Image_83.jpg
test,router,data\yolo_sws405\images\test\router_00022_Image_17.jpg,model_pseudo,0.9693,0.494328,0.448220,0.564889,0.658720,data\raw\routers\Image_17.jpg
test,cctv_camera,data\yolo_sws405\images\test\cctv_camera_00023_indoor_dome_cctv_camera_Image_78.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\cctv_cameras\indoor_dome_cctv_camera_Image_78.jpg
test,cctv_camera,data\yolo_sws405\images\test\cctv_camera_00024_indoor_dome_cctv_camera_Image_62.jpg,model_pseudo,0.9123,0.495969,0.496329,0.833422,0.854536,data\raw\cctv_cameras\indoor_dome_cctv_camera_Image_62.jpg
test,desktop_pc,data\yolo_sws405\images\test\desktop_pc_00025_Image_14.jpg,model_pseudo,0.9294,0.398843,0.461186,0.387316,0.473177,data\raw\desktop_pcs\Image_14.jpg
test,desktop_pc,data\yolo_sws405\images\test\desktop_pc_00026_computer_lab_desktop_computers_Image_49.jpg,model_pseudo,0.9488,0.449779,0.192791,0.300227,0.313280,data\raw\desktop_pcs\computer_lab_desktop_computers_Image_49.jpg
test,smart_board,data\yolo_sws405\images\test\smart_board_00027_BenQ_interactive_flat_panel_school_Image_3.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\smart_boards\BenQ_interactive_flat_panel_school_Image_3.jpg
test,desktop_pc,data\yolo_sws405\images\test\desktop_pc_00028_office_desktop_pc_tower_and_monitor_Image_95.jpg,model_pseudo,0.9490,0.512879,0.513830,0.261962,0.442193,data\raw\desktop_pcs\office_desktop_pc_tower_and_monitor_Image_95.jpg
test,desktop_pc,data\yolo_sws405\images\test\desktop_pc_00029_office_desktop_pc_tower_and_monitor_Image_5.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\desktop_pcs\office_desktop_pc_tower_and_monitor_Image_5.png
test,desktop_pc,data\yolo_sws405\images\test\desktop_pc_00030_computer_lab_desktop_computers_Image_109.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\desktop_pcs\computer_lab_desktop_computers_Image_109.jpg
test,router,data\yolo_sws405\images\test\router_00031_Image_26.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\routers\Image_26.jpg
test,router,data\yolo_sws405\images\test\router_00032_Image_71.jpg,model_pseudo,0.9590,0.526212,0.385022,0.657769,0.645262,data\raw\routers\Image_71.png
test,router,data\yolo_sws405\images\test\router_00033_home_wifi_router_with_antennas_Image_38.jpg,model_pseudo,0.9662,0.507839,0.640256,0.511825,0.590718,data\raw\routers\home_wifi_router_with_antennas_Image_38.jpg
test,router,data\yolo_sws405\images\test\router_00034_Image_24.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\routers\Image_24.jpeg
test,smart_board,data\yolo_sws405\images\test\smart_board_00035_Promethean_interactive_display_classroom_Image_3.jpg,model_pseudo,0.9785,0.554295,0.432477,0.486376,0.440158,data\raw\smart_boards\Promethean_interactive_display_classroom_Image_3.png
test,smart_board,data\yolo_sws405\images\test\smart_board_00036_BenQ_interactive_flat_panel_school_Image_21.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\smart_boards\BenQ_interactive_flat_panel_school_Image_21.jpg
test,desktop_pc,data\yolo_sws405\images\test\desktop_pc_00037_computer_lab_desktop_computers_Image_43.jpg,model_pseudo,0.9319,0.219756,0.694684,0.214386,0.344407,data\raw\desktop_pcs\computer_lab_desktop_computers_Image_43.jpg
test,desktop_pc,data\yolo_sws405\images\test\desktop_pc_00038_office_desktop_pc_tower_and_monitor_Image_75.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\desktop_pcs\office_desktop_pc_tower_and_monitor_Image_75.jpeg
test,smart_board,data\yolo_sws405\images\test\smart_board_00039_Promethean_interactive_display_classroom_Image_35.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\smart_boards\Promethean_interactive_display_classroom_Image_35.jpg
test,smart_board,data\yolo_sws405\images\test\smart_board_00040_BenQ_interactive_flat_panel_school_Image_64.jpg,model_pseudo,0.9312,0.655949,0.372908,0.338650,0.438912,data\raw\smart_boards\BenQ_interactive_flat_panel_school_Image_64.webp
test,cctv_camera,data\yolo_sws405\images\test\cctv_camera_00041_indoor_dome_cctv_camera_Image_72.jpg,model_pseudo,0.7536,0.498456,0.494606,0.921754,0.822446,data\raw\cctv_cameras\indoor_dome_cctv_camera_Image_72.jpg
test,smart_board,data\yolo_sws405\images\test\smart_board_00042_BenQ_interactive_flat_panel_school_Image_33.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\smart_boards\BenQ_interactive_flat_panel_school_Image_33.jpg
test,desktop_pc,data\yolo_sws405\images\test\desktop_pc_00043_office_desktop_pc_tower_and_monitor_Image_54.jpg,model_pseudo,0.9606,0.490261,0.407328,0.366650,0.542556,data\raw\desktop_pcs\office_desktop_pc_tower_and_monitor_Image_54.jpg
test,desktop_pc,data\yolo_sws405\images\test\desktop_pc_00044_computer_lab_desktop_computers_Image_107.jpg,model_pseudo,0.7894,0.439378,0.375527,0.015451,0.029007,data\raw\desktop_pcs\computer_lab_desktop_computers_Image_107.jpg
test,cctv_camera,data\yolo_sws405\images\test\cctv_camera_00045_indoor_dome_cctv_camera_Image_53.jpg,model_pseudo,0.9591,0.530247,0.540633,0.744630,0.841755,data\raw\cctv_cameras\indoor_dome_cctv_camera_Image_53.jpg
test,router,data\yolo_sws405\images\test\router_00046_home_wifi_router_with_antennas_Image_33.jpg,model_pseudo,0.9746,0.241597,0.743357,0.434875,0.424861,data\raw\routers\home_wifi_router_with_antennas_Image_33.jpg
test,router,data\yolo_sws405\images\test\router_00047_home_wifi_router_with_antennas_Image_94.jpg,model_pseudo,0.9682,0.801919,0.730773,0.391623,0.461106,data\raw\routers\home_wifi_router_with_antennas_Image_94.jpg
test,cctv_camera,data\yolo_sws405\images\test\cctv_camera_00048_indoor_dome_cctv_camera_Image_14.jpg,model_pseudo,0.9795,0.499264,0.498949,0.893554,0.889022,data\raw\cctv_cameras\indoor_dome_cctv_camera_Image_14.jpg
test,router,data\yolo_sws405\images\test\router_00049_home_wifi_router_with_antennas_Image_63.jpg,model_pseudo,0.9431,0.501836,0.591406,0.612781,0.692993,data\raw\routers\home_wifi_router_with_antennas_Image_63.jpg
test,desktop_pc,data\yolo_sws405\images\test\desktop_pc_00050_office_desktop_pc_tower_and_monitor_Image_45.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\desktop_pcs\office_desktop_pc_tower_and_monitor_Image_45.jpg
test,desktop_pc,data\yolo_sws405\images\test\desktop_pc_00051_computer_lab_desktop_computers_Image_99.jpg,model_pseudo,0.9132,0.562839,0.409960,0.753766,0.754721,data\raw\desktop_pcs\computer_lab_desktop_computers_Image_99.jpg
test,router,data\yolo_sws405\images\test\router_00052_Image_60.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\routers\Image_60.png
test,smart_board,data\yolo_sws405\images\test\smart_board_00053_BenQ_interactive_flat_panel_school_Image_54.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\smart_boards\BenQ_interactive_flat_panel_school_Image_54.jpg
test,smart_board,data\yolo_sws405\images\test\smart_board_00054_Promethean_interactive_display_classroom_Image_17.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\smart_boards\Promethean_interactive_display_classroom_Image_17.png
test,smart_board,data\yolo_sws405\images\test\smart_board_00055_Promethean_interactive_display_classroom_Image_33.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\smart_boards\Promethean_interactive_display_classroom_Image_33.jpg
test,router,data\yolo_sws405\images\test\router_00056_home_wifi_router_with_antennas_Image_35.jpg,model_pseudo,0.9194,0.539707,0.505222,0.824243,0.870678,data\raw\routers\home_wifi_router_with_antennas_Image_35.jpg
test,cctv_camera,data\yolo_sws405\images\test\cctv_camera_00057_outdoor_bullet_security_camera_mounted_Image_50.jpg,model_pseudo,0.9471,0.500571,0.509938,0.774040,0.628007,data\raw\cctv_cameras\outdoor_bullet_security_camera_mounted_Image_50.jpg
test,desktop_pc,data\yolo_sws405\images\test\desktop_pc_00058_computer_lab_desktop_computers_Image_69.jpg,model_pseudo,0.8913,0.600673,0.556472,0.086721,0.331337,data\raw\desktop_pcs\computer_lab_desktop_computers_Image_69.jpg
test,desktop_pc,data\yolo_sws405\images\test\desktop_pc_00059_computer_lab_desktop_computers_Image_68.jpg,model_pseudo,0.9695,0.304483,0.571154,0.258454,0.255448,data\raw\desktop_pcs\computer_lab_desktop_computers_Image_68.jpg
test,desktop_pc,data\yolo_sws405\images\test\desktop_pc_00060_office_desktop_pc_tower_and_monitor_Image_2.jpg,model_pseudo,0.9030,0.516154,0.525674,0.848737,0.875287,data\raw\desktop_pcs\office_desktop_pc_tower_and_monitor_Image_2.jpg
test,router,data\yolo_sws405\images\test\router_00061_home_wifi_router_with_antennas_Image_92.jpg,model_pseudo,0.8874,0.625843,0.586151,0.131564,0.346831,data\raw\routers\home_wifi_router_with_antennas_Image_92.jpg
test,router,data\yolo_sws405\images\test\router_00062_home_wifi_router_with_antennas_Image_102.jpg,model_pseudo,0.9248,0.302294,0.518491,0.518821,0.723527,data\raw\routers\home_wifi_router_with_antennas_Image_102.jpg
test,router,data\yolo_sws405\images\test\router_00063_home_wifi_router_with_antennas_Image_76.jpg,model_pseudo,0.9466,0.493697,0.501091,0.683187,0.816626,data\raw\routers\home_wifi_router_with_antennas_Image_76.jpg
test,desktop_pc,data\yolo_sws405\images\test\desktop_pc_00064_office_desktop_pc_tower_and_monitor_Image_56.jpg,model_pseudo,0.8883,0.603034,0.573671,0.594416,0.681268,data\raw\desktop_pcs\office_desktop_pc_tower_and_monitor_Image_56.jpg
test,cctv_camera,data\yolo_sws405\images\test\cctv_camera_00065_indoor_dome_cctv_camera_Image_13.jpg,model_pseudo,0.9716,0.499807,0.496046,0.995682,0.834000,data\raw\cctv_cameras\indoor_dome_cctv_camera_Image_13.jpg
test,smart_board,data\yolo_sws405\images\test\smart_board_00066_Promethean_interactive_display_classroom_Image_50.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\smart_boards\Promethean_interactive_display_classroom_Image_50.jpg
test,desktop_pc,data\yolo_sws405\images\test\desktop_pc_00067_Image_4.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\desktop_pcs\Image_4.png
test,router,data\yolo_sws405\images\test\router_00068_home_wifi_router_with_antennas_Image_62.jpg,model_pseudo,0.9702,0.508362,0.545832,0.440191,0.694609,data\raw\routers\home_wifi_router_with_antennas_Image_62.jpg
test,cctv_camera,data\yolo_sws405\images\test\cctv_camera_00069_outdoor_bullet_security_camera_mounted_Image_85.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\cctv_cameras\outdoor_bullet_security_camera_mounted_Image_85.jpg
test,router,data\yolo_sws405\images\test\router_00070_home_wifi_router_with_antennas_Image_80.jpg,model_pseudo,0.9826,0.318485,0.413034,0.108603,0.291679,data\raw\routers\home_wifi_router_with_antennas_Image_80.jpg
test,desktop_pc,data\yolo_sws405\images\test\desktop_pc_00071_computer_lab_desktop_computers_Image_110.jpg,model_pseudo,0.8881,0.541829,0.413966,0.693884,0.814995,data\raw\desktop_pcs\computer_lab_desktop_computers_Image_110.jpeg
test,desktop_pc,data\yolo_sws405\images\test\desktop_pc_00072_computer_lab_desktop_computers_Image_8.jpg,model_pseudo,0.9267,0.059577,0.751696,0.118132,0.359349,data\raw\desktop_pcs\computer_lab_desktop_computers_Image_8.jpg
test,router,data\yolo_sws405\images\test\router_00073_Image_39.jpg,model_pseudo,0.8575,0.499134,0.499049,0.992243,0.998098,data\raw\routers\Image_39.jpg
test,desktop_pc,data\yolo_sws405\images\test\desktop_pc_00074_office_desktop_pc_tower_and_monitor_Image_64.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\desktop_pcs\office_desktop_pc_tower_and_monitor_Image_64.png
test,smart_board,data\yolo_sws405\images\test\smart_board_00075_BenQ_interactive_flat_panel_school_Image_27.jpg,model_pseudo,0.9486,0.415089,0.492512,0.749453,0.985024,data\raw\smart_boards\BenQ_interactive_flat_panel_school_Image_27.png
test,cctv_camera,data\yolo_sws405\images\test\cctv_camera_00076_indoor_dome_cctv_camera_Image_91.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\cctv_cameras\indoor_dome_cctv_camera_Image_91.jpg
test,router,data\yolo_sws405\images\test\router_00077_Image_103.jpg,model_pseudo,0.9586,0.526672,0.384845,0.658973,0.644942,data\raw\routers\Image_103.png
test,smart_board,data\yolo_sws405\images\test\smart_board_00078_BenQ_interactive_flat_panel_school_Image_20.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\smart_boards\BenQ_interactive_flat_panel_school_Image_20.jpg
test,router,data\yolo_sws405\images\test\router_00079_Image_19.jpg,model_pseudo,0.9380,0.512003,0.477972,0.809823,0.702221,data\raw\routers\Image_19.jpg
test,router,data\yolo_sws405\images\test\router_00080_Image_58.jpg,model_pseudo,0.8729,0.498624,0.478397,0.996607,0.956794,data\raw\routers\Image_58.jpeg
test,smart_board,data\yolo_sws405\images\test\smart_board_00081_BenQ_interactive_flat_panel_school_Image_40.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\smart_boards\BenQ_interactive_flat_panel_school_Image_40.png
test,smart_board,data\yolo_sws405\images\test\smart_board_00082_SMART_Technologies_board_office_Image_44.jpg,model_pseudo,0.8970,0.443484,0.368324,0.838800,0.559271,data\raw\smart_boards\SMART_Technologies_board_office_Image_44.png
test,cctv_camera,data\yolo_sws405\images\test\cctv_camera_00083_indoor_dome_cctv_camera_Image_92.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\cctv_cameras\indoor_dome_cctv_camera_Image_92.jpg
test,smart_board,data\yolo_sws405\images\test\smart_board_00084_SMART_Technologies_board_office_Image_3.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\smart_boards\SMART_Technologies_board_office_Image_3.png
test,router,data\yolo_sws405\images\test\router_00085_home_wifi_router_with_antennas_Image_14.jpg,model_pseudo,0.9678,0.543426,0.501483,0.738259,0.964834,data\raw\routers\home_wifi_router_with_antennas_Image_14.jpg
test,smart_board,data\yolo_sws405\images\test\smart_board_00086_Clevertouch_board_meeting_room_Image_11.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\smart_boards\Clevertouch_board_meeting_room_Image_11.jpg
